,dt,timezone,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_main,weather_description,Date,Hour
364736,1568462400,-14400,16.98,14.37,15.0,18.33,1015,70,4.39,247,6,Clear,sky is clear,2019-09-14,12
364737,1568466000,-14400,17.47,14.65,16.11,18.0,1015,65,4.42,236,1,Clear,sky is clear,2019-09-14,13
364738,1568469600,-14400,18.82,14.52,16.67,20.56,1016,57,6.26,249,59,Clouds,broken clouds,2019-09-14,14
364739,1568473200,-14400,19.13,14.54,17.22,20.56,1019,54,6.47,252,77,Clouds,broken clouds,2019-09-14,15
364740,1568476800,-14400,20.03,15.22,18.22,21.67,1008,52,6.89,253,59,Clouds,broken clouds,2019-09-14,16
364741,1568480400,-14400,20.66,15.65,19.14,22.22,1008,50,7.17,256,50,Clouds,scattered clouds,2019-09-14,17
364742,1568484000,-14400,21.25,16.15,19.44,22.78,1018,46,7.03,259,48,Clouds,scattered clouds,2019-09-14,18
364743,1568487600,-14400,22.36,17.66,20.14,23.89,1007,42,6.34,263,22,Clouds,few clouds,2019-09-14,19
364744,1568491200,-14400,22.51,17.93,20.23,23.89,1006,40,5.96,266,13,Clouds,few clouds,2019-09-14,20
364745,1568494800,-14400,22.46,17.98,20.34,23.89,1005,38,5.54,269,3,Clear,sky is clear,2019-09-14,21
364746,1568498400,-14400,21.86,17.57,19.04,23.33,1008,36,4.85,265,1,Clear,sky is clear,2019-09-14,22
364747,1568502000,-14400,20.78,17.01,18.56,21.67,1004,39,4.17,273,0,Clear,sky is clear,2019-09-14,23
364748,1568505600,-14400,19.53,16.6,17.89,21.11,1006,46,3.39,274,0,Clear,sky is clear,2019-09-15,00
364749,1568509200,-14400,18.13,15.58,16.67,20.0,1008,49,2.72,266,0,Clear,sky is clear,2019-09-15,01
364750,1568512800,-14400,16.9,14.52,14.01,19.44,1007,53,2.48,257,0,Clear,sky is clear,2019-09-15,02
364751,1568516400,-14400,15.94,14.03,13.79,18.69,1008,64,2.47,248,6,Clear,sky is clear,2019-09-15,03
364752,1568520000,-14400,15.77,13.73,13.33,18.36,1008,62,2.42,250,0,Clear,sky is clear,2019-09-15,04
364753,1568523600,-14400,14.56,12.51,11.67,18.01,1008,64,2.21,265,1,Clear,sky is clear,2019-09-15,05
364754,1568527200,-14400,14.71,12.9,11.41,17.69,1008,63,1.83,284,0,Clear,sky is clear,2019-09-15,06
364755,1568530800,-14400,14.2,12.74,11.11,17.32,1009,70,1.71,302,0,Clear,sky is clear,2019-09-15,07
364756,1568534400,-14400,13.44,11.84,11.11,15.0,1008,70,1.65,313,0,Clear,sky is clear,2019-09-15,08
364757,1568538000,-14400,13.25,11.42,9.78,16.61,1009,65,1.56,316,0,Clear,sky is clear,2019-09-15,09
364758,1568541600,-14400,12.63,11.07,10.43,14.59,1009,72,1.46,333,71,Clouds,broken clouds,2019-09-15,10
364759,1568545200,-14400,12.51,10.93,10.52,14.41,1009,74,1.6,347,92,Clouds,overcast clouds,2019-09-15,11
364760,1568548800,-14400,13.94,12.52,11.88,16.21,1009,76,2.01,329,88,Clouds,overcast clouds,2019-09-15,12
364761,1568552400,-14400,15.38,13.74,13.89,17.0,1009,59,1.48,355,32,Clouds,scattered clouds,2019-09-15,13
364762,1568556000,-14400,17.06,15.58,15.56,17.8,1021,56,1.53,19,67,Clouds,broken clouds,2019-09-15,14
364763,1568559600,-14400,17.57,16.62,16.0,18.89,1010,57,1.03,51,98,Clouds,overcast clouds,2019-09-15,15
364764,1568563200,-14400,16.07,15.96,15.0,18.33,1009,80,1.32,17,91,Rain,moderate rain,2019-09-15,16
364765,1568566800,-14400,16.4,16.07,15.0,18.89,1007,79,1.69,6,98,Rain,light rain,2019-09-15,17
364766,1568570400,-14400,15.87,15.52,15.0,18.11,1021,77,1.31,36,96,Rain,moderate rain,2019-09-15,18
364767,1568574000,-14400,16.28,16.26,15.56,17.58,1008,79,1.19,66,74,Rain,light rain,2019-09-15,19
364768,1568577600,-14400,16.25,16.41,15.5,17.49,1019,85,1.45,69,59,Rain,light rain,2019-09-15,20
364769,1568581200,-14400,16.29,16.28,15.56,17.25,1018,81,1.35,69,60,Rain,light rain,2019-09-15,21
364770,1568584800,-14400,16.14,15.53,15.56,17.26,1018,84,2.41,72,47,Clouds,scattered clouds,2019-09-15,22
364771,1568588400,-14400,16.08,15.61,14.63,17.27,1018,82,2.01,68,78,Clouds,broken clouds,2019-09-15,23
364772,1568592000,-14400,15.9,15.34,13.89,17.23,1018,81,1.97,65,88,Clouds,overcast clouds,2019-09-16,00
364773,1568595600,-14400,15.9,15.26,13.89,17.28,1018,79,1.91,65,88,Clouds,overcast clouds,2019-09-16,01
364774,1568599200,-14400,15.92,15.13,13.6,17.13,1018,78,2.05,69,89,Clouds,overcast clouds,2019-09-16,02
364775,1568602800,-14400,15.83,15.09,13.86,17.31,1017,81,2.2,71,99,Clouds,overcast clouds,2019-09-16,03
364776,1568606400,-14400,15.92,14.53,13.89,17.55,1017,75,2.66,73,100,Clouds,overcast clouds,2019-09-16,04
364777,1568610000,-14400,15.89,14.21,13.89,17.53,1017,75,3.05,76,100,Rain,light rain,2019-09-16,05
364778,1568613600,-14400,15.75,14.24,13.89,17.37,1017,81,3.26,75,100,Rain,light rain,2019-09-16,06
364779,1568617200,-14400,15.83,14.17,13.89,17.22,1016,77,3.17,72,100,Clouds,overcast clouds,2019-09-16,07
364780,1568620800,-14400,16.13,14.55,14.68,17.24,1017,77,3.19,75,100,Rain,light rain,2019-09-16,08
364781,1568624400,-14400,16.0,14.28,13.89,17.22,1017,76,3.25,79,100,Rain,light rain,2019-09-16,09
364782,1568628000,-14400,15.81,14.48,13.89,17.47,1017,78,2.77,77,100,Rain,light rain,2019-09-16,10
364783,1568631600,-14400,15.97,14.53,13.89,18.15,1017,79,3.08,67,100,Rain,light rain,2019-09-16,11
364784,1568635200,-14400,16.12,14.52,13.89,18.19,1017,78,3.3,64,100,Clouds,overcast clouds,2019-09-16,12
364785,1568638800,-14400,16.39,14.61,14.44,18.33,1018,75,3.4,71,100,Clouds,overcast clouds,2019-09-16,13
364786,1568642400,-14400,17.12,15.25,16.11,18.33,1018,75,3.84,87,100,Clouds,overcast clouds,2019-09-16,14
364787,1568646000,-14400,17.58,15.87,16.67,18.33,1018,78,4.1,98,99,Clouds,overcast clouds,2019-09-16,15
364788,1568649600,-14400,17.95,16.5,17.22,18.89,1017,78,3.9,98,98,Clouds,overcast clouds,2019-09-16,16
364789,1568653200,-14400,17.87,16.75,16.67,19.44,1019,78,3.4,97,84,Clouds,broken clouds,2019-09-16,17
364790,1568656800,-14400,18.05,16.73,16.67,19.44,1019,71,3.09,97,91,Clouds,overcast clouds,2019-09-16,18
364791,1568660400,-14400,17.74,16.25,16.67,18.89,1019,67,2.81,93,50,Clouds,scattered clouds,2019-09-16,19
364792,1568664000,-14400,17.56,16.64,16.0,18.89,1017,74,2.59,92,40,Rain,light rain,2019-09-16,20
364793,1568667600,-14400,17.23,16.13,16.0,18.33,1017,70,2.33,96,20,Clouds,few clouds,2019-09-16,21
364794,1568671200,-14400,17.05,16.16,16.0,18.33,1017,69,1.86,119,40,Clouds,scattered clouds,2019-09-16,22
364795,1568674800,-14400,16.85,15.62,15.56,18.0,1017,60,1.46,112,17,Clouds,few clouds,2019-09-16,23
364796,1568678400,-14400,16.66,16.14,14.46,18.0,1018,69,1.19,106,6,Clear,sky is clear,2019-09-17,00
364797,1568682000,-14400,16.46,15.57,14.44,18.0,1018,63,1.11,107,7,Clear,sky is clear,2019-09-17,01
364798,1568685600,-14400,15.9,14.53,13.89,17.63,1018,62,1.51,102,9,Clear,sky is clear,2019-09-17,02
364799,1568689200,-14400,15.26,14.4,12.78,17.74,1018,66,0.9,74,18,Clouds,few clouds,2019-09-17,03
364800,1568692800,-14400,14.6,13.53,11.67,17.8,1019,65,0.9,23,18,Clouds,few clouds,2019-09-17,04
364801,1568696400,-14400,13.44,12.18,11.11,16.17,1019,71,1.23,13,4,Clear,sky is clear,2019-09-17,05
364802,1568700000,-14400,12.74,11.29,10.56,15.67,1019,75,1.55,2,49,Clouds,scattered clouds,2019-09-17,06
364803,1568703600,-14400,12.78,11.17,10.31,15.31,1019,73,1.66,356,69,Clouds,broken clouds,2019-09-17,07
364804,1568707200,-14400,12.05,10.51,9.39,14.95,1019,77,1.58,356,68,Clouds,broken clouds,2019-09-17,08
364805,1568710800,-14400,11.84,10.34,9.6,14.89,1019,80,1.66,357,64,Clouds,broken clouds,2019-09-17,09
364806,1568714400,-14400,11.78,10.33,9.44,14.9,1019,87,2.02,343,53,Clouds,broken clouds,2019-09-17,10
364807,1568718000,-14400,11.92,9.88,9.44,14.77,1020,82,2.58,346,20,Clouds,few clouds,2019-09-17,11
364808,1568721600,-14400,12.92,10.89,10.56,15.08,1021,84,3.07,353,2,Clear,sky is clear,2019-09-17,12
364809,1568725200,-14400,15.43,13.77,13.06,17.21,1021,73,2.68,2,3,Clear,sky is clear,2019-09-17,13
364810,1568728800,-14400,18.08,16.81,17.0,19.44,1021,64,2.35,12,18,Clouds,few clouds,2019-09-17,14
364811,1568732400,-14400,20.27,18.89,18.0,21.67,1021,49,1.74,43,13,Clouds,few clouds,2019-09-17,15
364812,1568736000,-14400,21.03,20.17,18.31,22.78,1021,52,1.61,96,6,Clear,sky is clear,2019-09-17,16
364813,1568739600,-14400,21.91,20.35,19.6,23.89,1021,43,1.83,121,4,Clear,sky is clear,2019-09-17,17
364814,1568743200,-14400,22.21,20.39,19.72,24.44,1021,39,1.79,128,7,Clear,sky is clear,2019-09-17,18
364815,1568746800,-14400,22.31,20.64,19.74,24.44,1022,40,1.74,128,4,Clear,sky is clear,2019-09-17,19
364816,1568750400,-14400,22.25,19.91,19.75,24.44,1022,33,1.8,134,0,Clear,sky is clear,2019-09-17,20
364817,1568754000,-14400,22.32,20.15,19.66,24.44,1022,37,2.08,137,0,Clear,sky is clear,2019-09-17,21
364818,1568757600,-14400,21.48,18.86,18.44,22.78,1022,36,2.36,148,0,Clear,sky is clear,2019-09-17,22
364819,1568761200,-14400,19.87,18.36,18.2,21.11,1022,45,1.35,149,1,Clear,sky is clear,2019-09-17,23
364820,1568764800,-14400,17.81,16.24,16.11,19.44,1022,55,1.8,150,1,Clear,sky is clear,2019-09-18,00
364821,1568768400,-14400,16.67,15.41,14.44,19.44,1022,63,1.71,167,0,Clear,sky is clear,2019-09-18,01
364822,1568772000,-14400,15.68,14.41,13.33,18.1,1022,66,1.63,199,0,Clear,sky is clear,2019-09-18,02
364823,1568775600,-14400,14.83,13.63,12.22,18.18,1022,70,1.56,223,1,Clear,sky is clear,2019-09-18,03
364824,1568779200,-14400,14.26,13.13,11.67,18.2,1023,72,1.41,242,4,Clear,sky is clear,2019-09-18,04
364825,1568782800,-14400,13.93,13.1,11.67,17.76,1021,74,1.01,273,10,Clear,sky is clear,2019-09-18,05
364826,1568786400,-14400,13.42,12.72,11.11,17.7,1021,70,0.36,87,0,Clear,sky is clear,2019-09-18,06
364827,1568790000,-14400,13.11,11.35,10.56,17.64,1021,70,1.77,108,1,Clear,sky is clear,2019-09-18,07
364828,1568793600,-14400,12.87,11.41,10.56,17.36,1021,82,2.1,70,1,Clear,sky is clear,2019-09-18,08
364829,1568797200,-14400,12.63,11.75,10.0,17.28,1021,77,0.84,132,5,Clear,sky is clear,2019-09-18,09
364830,1568800800,-14400,12.73,12.01,10.0,17.2,1022,77,0.65,317,1,Clear,sky is clear,2019-09-18,10
364831,1568804400,-14400,12.78,11.78,10.0,17.1,1022,76,0.99,330,7,Clear,sky is clear,2019-09-18,11
364832,1568808000,-14400,13.79,13.32,11.11,17.0,1022,74,0.45,342,25,Clouds,scattered clouds,2019-09-18,12
364833,1568811600,-14400,16.9,16.98,13.33,18.54,1022,73,0.78,104,44,Clouds,scattered clouds,2019-09-18,13
364834,1568815200,-14400,19.43,18.62,18.33,20.56,1023,60,1.81,133,63,Clouds,broken clouds,2019-09-18,14
364835,1568818800,-14400,20.67,19.34,18.88,22.22,1023,57,2.72,143,1,Clear,sky is clear,2019-09-18,15
364836,1568822400,-14400,20.92,18.36,19.2,22.22,1023,46,3.29,143,39,Clouds,scattered clouds,2019-09-18,16
364837,1568826000,-14400,21.77,19.15,19.92,23.33,1023,42,3.17,143,98,Clouds,overcast clouds,2019-09-18,17
364838,1568829600,-14400,21.89,19.02,19.94,23.33,1023,38,3.08,138,96,Clouds,overcast clouds,2019-09-18,18
364839,1568833200,-14400,21.89,18.8,19.9,23.33,1023,38,3.39,129,94,Clouds,overcast clouds,2019-09-18,19
364840,1568836800,-14400,21.73,18.72,19.12,23.89,1012,40,3.47,123,99,Clouds,overcast clouds,2019-09-18,20
364841,1568840400,-14400,21.5,19.18,19.59,22.78,1012,48,3.39,115,93,Clouds,overcast clouds,2019-09-18,21
364842,1568844000,-14400,20.22,18.54,18.24,21.67,1022,58,3.15,114,85,Clouds,overcast clouds,2019-09-18,22
364843,1568847600,-14400,19.34,18.0,17.78,20.0,1022,60,2.53,113,6,Clear,sky is clear,2019-09-18,23
364844,1568851200,-14400,18.05,16.88,16.62,18.89,1022,62,2.0,111,0,Clear,sky is clear,2019-09-19,00
364845,1568854800,-14400,17.35,16.57,16.11,18.88,1022,70,1.92,108,9,Clear,sky is clear,2019-09-19,01
364846,1568858400,-14400,16.93,15.81,14.8,18.93,1022,69,2.14,110,66,Clouds,broken clouds,2019-09-19,02
364847,1568862000,-14400,16.78,15.39,14.44,18.9,1022,70,2.56,117,83,Clouds,broken clouds,2019-09-19,03
364848,1568865600,-14400,16.75,14.93,15.0,18.71,1022,62,2.45,123,85,Clouds,overcast clouds,2019-09-19,04
364849,1568869200,-14400,16.4,14.97,13.81,18.54,1022,64,1.94,125,77,Clouds,broken clouds,2019-09-19,05
364850,1568872800,-14400,16.23,14.63,13.82,18.38,1023,63,2.04,122,68,Clouds,broken clouds,2019-09-19,06
364851,1568876400,-14400,15.51,13.8,13.33,17.4,1022,67,2.28,122,0,Clear,sky is clear,2019-09-19,07
364852,1568880000,-14400,15.22,13.89,13.17,17.0,1022,76,2.37,127,6,Clear,sky is clear,2019-09-19,08
364853,1568883600,-14400,14.96,13.48,12.78,17.94,1022,74,2.32,136,60,Clouds,broken clouds,2019-09-19,09
364854,1568887200,-14400,14.76,13.46,12.22,17.68,1022,76,2.15,145,63,Clouds,broken clouds,2019-09-19,10
364855,1568890800,-14400,13.96,12.86,12.06,16.08,1022,81,1.94,163,72,Clouds,broken clouds,2019-09-19,11
364856,1568894400,-14400,14.19,13.54,12.22,16.46,1023,79,1.23,156,73,Clouds,broken clouds,2019-09-19,12
364857,1568898000,-14400,16.99,15.95,13.89,19.44,1023,67,1.88,139,1,Clear,sky is clear,2019-09-19,13
364858,1568901600,-14400,18.96,17.14,18.13,19.82,1023,62,3.27,147,8,Clear,sky is clear,2019-09-19,14
364859,1568905200,-14400,19.96,17.73,18.5,21.67,1024,55,3.5,157,82,Clouds,broken clouds,2019-09-19,15
364860,1568908800,-14400,21.06,19.48,18.75,22.78,1022,56,3.12,166,90,Clouds,overcast clouds,2019-09-19,16
364861,1568912400,-14400,21.91,20.07,19.68,23.89,1022,48,2.85,164,72,Clouds,broken clouds,2019-09-19,17
364862,1568916000,-14400,22.28,19.77,20.05,24.44,1022,46,3.69,155,76,Clouds,broken clouds,2019-09-19,18
364863,1568919600,-14400,22.57,19.93,20.14,23.89,1021,46,3.98,150,49,Clouds,scattered clouds,2019-09-19,19
364864,1568923200,-14400,21.85,19.63,20.0,23.89,1021,53,3.99,144,44,Clouds,scattered clouds,2019-09-19,20
364865,1568926800,-14400,21.3,19.11,19.9,22.78,1021,55,3.96,138,100,Clouds,overcast clouds,2019-09-19,21
364866,1568930400,-14400,20.34,18.57,18.13,21.67,1021,61,3.67,121,97,Clouds,overcast clouds,2019-09-19,22
364867,1568934000,-14400,19.34,17.88,17.9,20.0,1020,63,3.02,116,100,Clouds,overcast clouds,2019-09-19,23
364868,1568937600,-14400,18.17,16.83,17.69,19.07,1020,69,2.97,111,99,Clouds,overcast clouds,2019-09-20,00
364869,1568941200,-14400,17.58,16.38,15.88,19.21,1021,72,2.81,104,92,Clouds,overcast clouds,2019-09-20,01
364870,1568944800,-14400,16.98,16.06,15.0,19.42,1020,75,2.43,100,93,Clouds,overcast clouds,2019-09-20,02
364871,1568948400,-14400,16.32,15.14,13.14,18.5,1020,70,2.08,101,2,Clear,sky is clear,2019-09-20,03
364872,1568952000,-14400,15.67,14.76,12.22,18.0,1020,74,1.79,112,2,Clear,sky is clear,2019-09-20,04
364873,1568955600,-14400,14.93,13.74,12.16,17.35,1020,80,2.38,132,3,Clear,sky is clear,2019-09-20,05
364874,1568959200,-14400,14.7,13.49,12.22,17.73,1020,84,2.62,162,9,Clear,sky is clear,2019-09-20,06
364875,1568962800,-14400,14.14,12.99,11.67,17.88,1020,85,2.38,221,16,Clouds,few clouds,2019-09-20,07
364876,1568966400,-14400,13.56,12.37,11.67,17.39,1019,88,2.42,239,6,Clear,sky is clear,2019-09-20,08
364877,1568970000,-14400,13.09,11.79,11.11,17.15,1020,87,2.31,228,34,Clouds,scattered clouds,2019-09-20,09
364878,1568973600,-14400,12.98,11.6,10.56,16.65,1020,89,2.52,256,44,Clouds,scattered clouds,2019-09-20,10
364879,1568977200,-14400,13.04,11.84,11.11,16.51,1020,88,2.22,281,76,Clouds,broken clouds,2019-09-20,11
364880,1568980800,-14400,13.83,13.78,11.11,16.38,1020,89,0.98,291,45,Clouds,scattered clouds,2019-09-20,12
364881,1568984400,-14400,16.61,17.11,14.3,18.89,1020,80,0.69,188,75,Clouds,broken clouds,2019-09-20,13
364882,1568988000,-14400,19.21,19.01,17.78,20.56,1021,68,1.69,184,46,Clouds,scattered clouds,2019-09-20,14
364883,1568991600,-14400,20.59,20.44,19.31,22.22,1020,67,2.14,190,4,Clear,sky is clear,2019-09-20,15
364884,1568995200,-14400,21.85,21.55,19.76,23.33,1020,61,2.23,177,2,Clear,sky is clear,2019-09-20,16
364885,1568998800,-14400,22.54,21.75,20.23,25.0,1020,57,2.74,165,20,Clouds,few clouds,2019-09-20,17
364886,1569002400,-14400,23.08,21.95,20.97,25.0,1021,56,3.33,163,32,Clouds,scattered clouds,2019-09-20,18
364887,1569006000,-14400,23.28,22.01,21.1,25.0,1021,57,3.75,161,32,Clouds,scattered clouds,2019-09-20,19
364888,1569009600,-14400,23.42,21.61,20.59,25.56,1020,50,3.64,162,53,Clouds,broken clouds,2019-09-20,20
364889,1569013200,-14400,23.02,21.88,20.64,24.44,1020,55,3.19,159,91,Clouds,overcast clouds,2019-09-20,21
364890,1569016800,-14400,22.18,21.14,19.67,23.89,1020,57,2.93,152,88,Clouds,overcast clouds,2019-09-20,22
364891,1569020400,-14400,21.09,20.59,19.56,22.78,1021,63,2.41,148,72,Clouds,broken clouds,2019-09-20,23
364892,1569024000,-14400,19.82,19.19,18.33,21.11,1021,65,2.25,150,24,Clouds,few clouds,2019-09-21,00
364893,1569027600,-14400,19.31,18.89,17.78,20.83,1020,67,1.94,163,30,Clouds,scattered clouds,2019-09-21,01
364894,1569031200,-14400,19.22,18.87,16.95,20.88,1019,69,2.01,171,76,Clouds,broken clouds,2019-09-21,02
364895,1569034800,-14400,18.74,18.44,17.21,20.0,1019,71,1.93,168,82,Clouds,broken clouds,2019-09-21,03
364896,1569038400,-14400,18.36,18.34,17.22,19.56,1019,77,1.96,172,90,Clouds,overcast clouds,2019-09-21,04
364897,1569042000,-14400,18.29,18.22,16.11,20.58,1011,75,1.8,187,79,Clouds,broken clouds,2019-09-21,05
364898,1569045600,-14400,17.81,18.37,16.11,19.49,1011,76,0.78,240,24,Clouds,few clouds,2019-09-21,06
364899,1569049200,-14400,17.34,18.0,15.0,19.26,1019,76,0.42,282,20,Clouds,few clouds,2019-09-21,07
364900,1569052800,-14400,16.65,16.32,14.44,19.0,1018,88,2.6,80,75,Clouds,broken clouds,2019-09-21,08
364901,1569056400,-14400,16.26,16.1,14.44,18.53,1018,93,2.6,80,1,Clear,sky is clear,2019-09-21,09
364902,1569060000,-14400,16.02,16.13,14.44,19.22,1019,93,2.1,80,75,Clouds,broken clouds,2019-09-21,10
364903,1569063600,-14400,16.25,16.85,13.89,19.26,1020,86,0.9,62,14,Clouds,few clouds,2019-09-21,11
364904,1569067200,-14400,17.04,18.09,15.0,20.11,1020,86,0.65,88,12,Clouds,few clouds,2019-09-21,12
364905,1569070800,-14400,19.01,20.12,17.04,20.18,1020,81,1.07,115,15,Clouds,few clouds,2019-09-21,13
364906,1569074400,-14400,21.42,21.97,20.4,22.59,1020,68,1.66,138,10,Clear,sky is clear,2019-09-21,14
364907,1569078000,-14400,23.2,23.35,20.51,25.56,1020,61,2.22,159,6,Clear,sky is clear,2019-09-21,15
364908,1569081600,-14400,23.9,24.4,20.88,26.11,1019,65,2.63,163,12,Clouds,few clouds,2019-09-21,16
364909,1569085200,-14400,24.2,23.91,21.33,26.11,1019,60,3.22,160,2,Clear,sky is clear,2019-09-21,17
364910,1569088800,-14400,25.32,24.13,21.65,27.78,1018,50,3.58,167,14,Clouds,few clouds,2019-09-21,18
364911,1569092400,-14400,25.87,24.37,22.58,28.33,1018,46,3.64,173,48,Clouds,scattered clouds,2019-09-21,19
364912,1569096000,-14400,25.78,24.59,22.51,28.33,1017,49,3.63,169,37,Clouds,scattered clouds,2019-09-21,20
364913,1569099600,-14400,25.12,24.6,21.62,27.22,1017,56,3.43,160,43,Clouds,scattered clouds,2019-09-21,21
364914,1569103200,-14400,23.49,23.21,21.0,26.11,1017,61,2.98,167,27,Clouds,scattered clouds,2019-09-21,22
364915,1569106800,-14400,22.19,21.43,20.56,23.33,1016,57,2.54,145,21,Clouds,few clouds,2019-09-21,23
364916,1569110400,-14400,21.39,21.02,20.0,22.78,1017,65,2.6,148,9,Clear,sky is clear,2019-09-22,00
364917,1569114000,-14400,20.79,20.4,18.89,22.0,1014,70,2.92,164,11,Clouds,few clouds,2019-09-22,01
364918,1569117600,-14400,20.36,20.3,18.89,21.54,1017,76,2.91,176,57,Clouds,broken clouds,2019-09-22,02
364919,1569121200,-14400,19.78,19.74,18.33,21.46,1016,81,3.13,193,100,Clouds,overcast clouds,2019-09-22,03
364920,1569124800,-14400,19.68,19.65,17.78,21.4,1016,82,3.17,207,88,Clouds,overcast clouds,2019-09-22,04
364921,1569128400,-14400,19.86,19.86,17.78,21.33,1007,83,3.34,211,90,Clouds,overcast clouds,2019-09-22,05
364922,1569132000,-14400,19.81,20.39,17.22,21.67,1016,92,3.45,213,100,Clouds,overcast clouds,2019-09-22,06
364923,1569135600,-14400,20.11,20.39,17.78,22.0,1015,87,3.52,219,19,Clouds,few clouds,2019-09-22,07
364924,1569139200,-14400,20.38,20.55,18.33,22.78,1015,83,3.39,218,100,Clouds,overcast clouds,2019-09-22,08
364925,1569142800,-14400,20.44,20.44,17.78,22.78,1015,80,3.33,215,100,Clouds,overcast clouds,2019-09-22,09
364926,1569146400,-14400,20.76,21.04,18.33,23.33,1015,81,3.22,237,99,Clouds,overcast clouds,2019-09-22,10
364927,1569150000,-14400,20.86,21.33,18.89,22.78,1015,81,3.01,232,96,Clouds,overcast clouds,2019-09-22,11
364928,1569153600,-14400,21.13,21.68,19.44,22.78,1015,81,3.05,228,100,Clouds,overcast clouds,2019-09-22,12
364929,1569157200,-14400,21.45,21.46,20.0,22.78,1014,78,3.65,219,100,Clouds,overcast clouds,2019-09-22,13
364930,1569160800,-14400,22.81,22.88,20.56,24.44,1014,77,4.24,223,99,Clouds,overcast clouds,2019-09-22,14
364931,1569164400,-14400,24.9,25.11,21.67,27.78,1013,71,4.49,221,100,Clouds,overcast clouds,2019-09-22,15
364932,1569168000,-14400,26.08,25.98,22.42,29.44,1012,67,5.06,211,100,Clouds,overcast clouds,2019-09-22,16
364933,1569171600,-14400,27.99,26.51,24.03,31.11,1012,56,6.34,212,96,Clouds,overcast clouds,2019-09-22,17
364934,1569175200,-14400,29.01,26.91,23.87,31.67,1011,48,6.33,210,85,Clouds,overcast clouds,2019-09-22,18
364935,1569178800,-14400,29.81,27.03,25.15,32.22,1010,37,5.55,204,61,Clouds,broken clouds,2019-09-22,19
364936,1569182400,-14400,28.89,25.5,23.87,31.11,1009,38,6.23,209,37,Clouds,scattered clouds,2019-09-22,20
364937,1569186000,-14400,28.57,25.64,23.55,30.56,1009,41,6.0,208,58,Clouds,broken clouds,2019-09-22,21
364938,1569189600,-14400,27.57,24.12,23.99,29.44,1009,40,6.14,210,97,Clouds,overcast clouds,2019-09-22,22
364939,1569193200,-14400,26.42,22.33,23.01,27.78,997,37,6.12,217,98,Clouds,overcast clouds,2019-09-22,23
364940,1569196800,-14400,25.68,22.73,22.51,27.22,999,47,5.78,219,100,Clouds,overcast clouds,2019-09-23,00
364941,1569200400,-14400,25.08,22.7,22.72,26.67,1000,54,5.77,219,96,Clouds,overcast clouds,2019-09-23,01
364942,1569204000,-14400,24.5,21.91,22.0,26.11,1000,55,5.93,221,93,Clouds,overcast clouds,2019-09-23,02
364943,1569207600,-14400,24.32,22.29,21.39,26.11,999,60,5.76,227,100,Clouds,overcast clouds,2019-09-23,03
364944,1569211200,-14400,23.99,22.45,22.0,25.56,998,61,5.03,231,100,Clouds,overcast clouds,2019-09-23,04
364945,1569214800,-14400,24.04,23.09,21.2,25.56,996,60,4.08,223,96,Clouds,overcast clouds,2019-09-23,05
