Date,Hour,Toronto,weekday
2003-06-11,11,6639,1
2003-06-11,12,6665,1
2003-06-11,13,6755,1
2003-06-11,14,6744,1
2003-06-11,15,6720,1
2003-06-11,16,6723,1
2003-06-11,17,6594,1
2003-06-11,18,6331,1
2003-06-11,19,6073,1
2003-06-11,20,5989,1
2003-06-11,21,6045,1
2003-06-11,22,5707,1
2003-06-11,23,5137,1
2003-06-11,24,4705,1
2003-06-12,1,4418,1
2003-06-12,2,4264,1
2003-06-12,3,4159,1
2003-06-12,4,4158,1
2003-06-12,5,4290,1
2003-06-12,6,4717,1
2003-06-12,7,5457,1
2003-06-12,8,5936,1
2003-06-12,9,6205,1
2003-06-12,10,6366,1
2003-06-12,11,6460,1
2003-06-12,12,6433,1
2003-06-12,13,6414,1
2003-06-12,14,6355,1
2003-06-12,15,6297,1
2003-06-12,16,6294,1
2003-06-12,17,6232,1
2003-06-12,18,6194,1
2003-06-12,19,6087,1
2003-06-12,20,6046,1
2003-06-12,21,5968,1
2003-06-12,22,5570,1
2003-06-12,23,5068,1
2003-06-12,24,4618,1
2003-06-13,1,4392,1
2003-06-13,2,4252,1
2003-06-13,3,4198,1
2003-06-13,4,4195,1
2003-06-13,5,4379,1
2003-06-13,6,4854,1
2003-06-13,7,5563,1
2003-06-13,8,6006,1
2003-06-13,9,6212,1
2003-06-13,10,6351,1
2003-06-13,11,6431,1
2003-06-13,12,6391,1
2003-06-13,13,6375,1
2003-06-13,14,6305,1
2003-06-13,15,6256,1
2003-06-13,16,6244,1
2003-06-13,17,6223,1
2003-06-13,18,6080,1
2003-06-13,19,5953,1
2003-06-13,20,5897,1
2003-06-13,21,5827,1
2003-06-13,22,5482,1
2003-06-13,23,4983,1
2003-06-13,24,4586,1
2003-06-14,1,4315,0
2003-06-14,2,4146,0
2003-06-14,3,4050,0
2003-06-14,4,4005,0
2003-06-14,5,4029,0
2003-06-14,6,4110,0
2003-06-14,7,4349,0
2003-06-14,8,4690,0
2003-06-14,9,5026,0
2003-06-14,10,5263,0
2003-06-14,11,5429,0
2003-06-14,12,5459,0
2003-06-14,13,5441,0
2003-06-14,14,5401,0
2003-06-14,15,5377,0
2003-06-14,16,5395,0
2003-06-14,17,5432,0
2003-06-14,18,5334,0
2003-06-14,19,5242,0
2003-06-14,20,5180,0
2003-06-14,21,5290,0
2003-06-14,22,5162,0
2003-06-14,23,4800,0
2003-06-14,24,4467,0
2003-06-15,1,4194,0
2003-06-15,2,4027,0
2003-06-15,3,3900,0
2003-06-15,4,3844,0
2003-06-15,5,3792,0
2003-06-15,6,3810,0
2003-06-15,7,4017,0
2003-06-15,8,4374,0
2003-06-15,9,4760,0
2003-06-15,10,5079,0
2003-06-15,11,5266,0
2003-06-15,12,5357,0
2003-06-15,13,5343,0
2003-06-15,14,5279,0
2003-06-15,15,5251,0
2003-06-15,16,5279,0
2003-06-15,17,5300,0
2003-06-15,18,5256,0
2003-06-15,19,5164,0
2003-06-15,20,5167,0
2003-06-15,21,5321,0
2003-06-15,22,5212,0
2003-06-15,23,4822,0
2003-06-15,24,4453,0
2003-06-16,1,4191,1
2003-06-16,2,4055,1
2003-06-16,3,4030,1
2003-06-16,4,4004,1
2003-06-16,5,4146,1
2003-06-16,6,4600,1
2003-06-16,7,5368,1
2003-06-16,8,5919,1
2003-06-16,9,6231,1
2003-06-16,10,6447,1
2003-06-16,11,6574,1
2003-06-16,12,6614,1
2003-06-16,13,6642,1
2003-06-16,14,6643,1
2003-06-16,15,6653,1
2003-06-16,16,6780,1
2003-06-16,17,6736,1
2003-06-16,18,6546,1
2003-06-16,19,6242,1
2003-06-16,20,6114,1
2003-06-16,21,6085,1
2003-06-16,22,5751,1
2003-06-16,23,5127,1
2003-06-16,24,4687,1
2003-06-17,1,4439,1
2003-06-17,2,4262,1
2003-06-17,3,4182,1
2003-06-17,4,4175,1
2003-06-17,5,4301,1
2003-06-17,6,4702,1
2003-06-17,7,5450,1
2003-06-17,8,5957,1
2003-06-17,9,5651,1
2003-06-17,10,6543,1
2003-06-17,11,6701,1
2003-06-17,12,6778,1
2003-06-17,13,6844,1
2003-06-17,14,6885,1
2003-06-17,15,6922,1
2003-06-17,16,6969,1
2003-06-17,17,6905,1
2003-06-17,18,6664,1
2003-06-17,19,6398,1
2003-06-17,20,6248,1
2003-06-17,21,6260,1
2003-06-17,22,5916,1
2003-06-17,23,5322,1
2003-06-17,24,4857,1
2003-06-18,1,4579,1
2003-06-18,2,4409,1
2003-06-18,3,4315,1
2003-06-18,4,4300,1
2003-06-18,5,4422,1
2003-06-18,6,4850,1
2003-06-18,7,5611,1
2003-06-18,8,6101,1
2003-06-18,9,6380,1
2003-06-18,10,6646,1
2003-06-18,11,6817,1
2003-06-18,12,6893,1
2003-06-18,13,6963,1
2003-06-18,14,6979,1
2003-06-18,15,7014,1
2003-06-18,16,7056,1
2003-06-18,17,7014,1
2003-06-18,18,6807,1
2003-06-18,19,6555,1
2003-06-18,20,6428,1
2003-06-18,21,6451,1
2003-06-18,22,6055,1
2003-06-18,23,5477,1
2003-06-18,24,4978,1
2003-06-19,1,4729,1
2003-06-19,2,4555,1
2003-06-19,3,4460,1
2003-06-19,4,4448,1
2003-06-19,5,4589,1
2003-06-19,6,4943,1
2003-06-19,7,5627,1
2003-06-19,8,6069,1
2003-06-19,9,6291,1
2003-06-19,10,6481,1
2003-06-19,11,6592,1
2003-06-19,12,6615,1
2003-06-19,13,6651,1
2003-06-19,14,6636,1
2003-06-19,15,6628,1
2003-06-19,16,6653,1
2003-06-19,17,6614,1
2003-06-19,18,6403,1
2003-06-19,19,6192,1
2003-06-19,20,6028,1
2003-06-19,21,6012,1
2003-06-19,22,5714,1
2003-06-19,23,5156,1
2003-06-19,24,4706,1
2003-06-20,1,4376,1
2003-06-20,2,4214,1
2003-06-20,3,4126,1
2003-06-20,4,4127,1
2003-06-20,5,4239,1
2003-06-20,6,4653,1
2003-06-20,7,5387,1
2003-06-20,8,5878,1
2003-06-20,9,6173,1
2003-06-20,10,6421,1
2003-06-20,11,6547,1
2003-06-20,12,6563,1
2003-06-20,13,6557,1
2003-06-20,14,6516,1
2003-06-20,15,6492,1
2003-06-20,16,6423,1
2003-06-20,17,6379,1
2003-06-20,18,6203,1
2003-06-20,19,6021,1
2003-06-20,20,5829,1
2003-06-20,21,5836,1
2003-06-20,22,5567,1
2003-06-20,23,5038,1
2003-06-20,24,4603,1
2003-06-21,1,4311,0
2003-06-21,2,4138,0
2003-06-21,3,4010,0
2003-06-21,4,3952,0
2003-06-21,5,3968,0
2003-06-21,6,4062,0
2003-06-21,7,4351,0
2003-06-21,8,4775,0
2003-06-21,9,5143,0
2003-06-21,10,5453,0
2003-06-21,11,5615,0
2003-06-21,12,5656,0
2003-06-21,13,5617,0
2003-06-21,14,5540,0
2003-06-21,15,5497,0
2003-06-21,16,5476,0
2003-06-21,17,5454,0
2003-06-21,18,5384,0
2003-06-21,19,5258,0
2003-06-21,20,5171,0
2003-06-21,21,5250,0
2003-06-21,22,5107,0
2003-06-21,23,4770,0
2003-06-21,24,4411,0
2003-06-22,1,4178,0
2003-06-22,2,4025,0
2003-06-22,3,3930,0
2003-06-22,4,3890,0
2003-06-22,5,3842,0
2003-06-22,6,3843,0
2003-06-22,7,4067,0
2003-06-22,8,4463,0
2003-06-22,9,4884,0
2003-06-22,10,5200,0
2003-06-22,11,5462,0
2003-06-22,12,5631,0
2003-06-22,13,5690,0
2003-06-22,14,5747,0
2003-06-22,15,5775,0
2003-06-22,16,5880,0
2003-06-22,17,5995,0
2003-06-22,18,5920,0
2003-06-22,19,5878,0
2003-06-22,20,5780,0
2003-06-22,21,5952,0
2003-06-22,22,5822,0
2003-06-22,23,5356,0
2003-06-22,24,4944,0
2003-06-23,1,4665,1
2003-06-23,2,4494,1
2003-06-23,3,4389,1
2003-06-23,4,4359,1
2003-06-23,5,4484,1
2003-06-23,6,4929,1
2003-06-23,7,5731,1
2003-06-23,8,6368,1
2003-06-23,9,6773,1
2003-06-23,10,7131,1
2003-06-23,11,7472,1
2003-06-23,12,7608,1
2003-06-23,13,7722,1
2003-06-23,14,7783,1
2003-06-23,15,7902,1
2003-06-23,16,7961,1
2003-06-23,17,7954,1
2003-06-23,18,7842,1
2003-06-23,19,7630,1
2003-06-23,20,7432,1
2003-06-23,21,7400,1
2003-06-23,22,6998,1
2003-06-23,23,6307,1
2003-06-23,24,5716,1
2003-06-24,1,5318,1
2003-06-24,2,5026,1
2003-06-24,3,4827,1
2003-06-24,4,4741,1
2003-06-24,5,4776,1
2003-06-24,6,5165,1
2003-06-24,7,5976,1
2003-06-24,8,6617,1
2003-06-24,9,7118,1
2003-06-24,10,7562,1
2003-06-24,11,7827,1
2003-06-24,12,8002,1
2003-06-24,13,8141,1
2003-06-24,14,8261,1
2003-06-24,15,8208,1
2003-06-24,16,8474,1
2003-06-24,17,8427,1
2003-06-24,18,8270,1
2003-06-24,19,8042,1
2003-06-24,20,7787,1
2003-06-24,21,7732,1
2003-06-24,22,7425,1
2003-06-24,23,6732,1
2003-06-24,24,6122,1
2003-06-25,1,5738,1
2003-06-25,2,5445,1
2003-06-25,3,5245,1
2003-06-25,4,5193,1
2003-06-25,5,5271,1
2003-06-25,6,5669,1
2003-06-25,7,6518,1
2003-06-25,8,7221,1
2003-06-25,9,7751,1
2003-06-25,10,8199,1
2003-06-25,11,8508,1
2003-06-25,12,8698,1
2003-06-25,13,8872,1
2003-06-25,14,8972,1
2003-06-25,15,9031,1
2003-06-25,16,9121,1
2003-06-25,17,9082,1
2003-06-25,18,8908,1
2003-06-25,19,8695,1
2003-06-25,20,8507,1
2003-06-25,21,8439,1
2003-06-25,22,8056,1
2003-06-25,23,7326,1
2003-06-25,24,6710,1
2003-06-26,1,6306,1
2003-06-26,2,5954,1
2003-06-26,3,5745,1
2003-06-26,4,5630,1
2003-06-26,5,5660,1
2003-06-26,6,5993,1
2003-06-26,7,6775,1
2003-06-26,8,7460,1
2003-06-26,9,7964,1
2003-06-26,10,8333,1
2003-06-26,11,8602,1
2003-06-26,12,8786,1
2003-06-26,13,8907,1
2003-06-26,14,8976,1
2003-06-26,15,9039,1
2003-06-26,16,9069,1
2003-06-26,17,8962,1
2003-06-26,18,8657,1
2003-06-26,19,8358,1
2003-06-26,20,8202,1
2003-06-26,21,8075,1
2003-06-26,22,7591,1
2003-06-26,23,6881,1
2003-06-26,24,6222,1
2003-06-27,1,5761,1
2003-06-27,2,5467,1
2003-06-27,3,5250,1
2003-06-27,4,5163,1
2003-06-27,5,5215,1
2003-06-27,6,5499,1
2003-06-27,7,6053,1
2003-06-27,8,6443,1
2003-06-27,9,6703,1
2003-06-27,10,6951,1
2003-06-27,11,7154,1
2003-06-27,12,7215,1
2003-06-27,13,7255,1
2003-06-27,14,7248,1
2003-06-27,15,7243,1
2003-06-27,16,7219,1
2003-06-27,17,7174,1
2003-06-27,18,7054,1
2003-06-27,19,6783,1
2003-06-27,20,6546,1
2003-06-27,21,6446,1
2003-06-27,22,6165,1
2003-06-27,23,5626,1
2003-06-27,24,5106,1
2003-06-28,1,4732,0
2003-06-28,2,4486,0
2003-06-28,3,4343,0
2003-06-28,4,4275,0
2003-06-28,5,4266,0
2003-06-28,6,4305,0
2003-06-28,7,4571,0
2003-06-28,8,5023,0
2003-06-28,9,5385,0
2003-06-28,10,5602,0
2003-06-28,11,5731,0
2003-06-28,12,5805,0
2003-06-28,13,5878,0
2003-06-28,14,5858,0
2003-06-28,15,5803,0
2003-06-28,16,5863,0
2003-06-28,17,5960,0
2003-06-28,18,5865,0
2003-06-28,19,5653,0
2003-06-28,20,5493,0
2003-06-28,21,5535,0
2003-06-28,22,5384,0
2003-06-28,23,5049,0
2003-06-28,24,4760,0
2003-06-29,1,4522,0
2003-06-29,2,4341,0
2003-06-29,3,4191,0
2003-06-29,4,4104,0
2003-06-29,5,4097,0
2003-06-29,6,4031,0
2003-06-29,7,4260,0
2003-06-29,8,4594,0
2003-06-29,9,4944,0
2003-06-29,10,5234,0
2003-06-29,11,5544,0
2003-06-29,12,5661,0
2003-06-29,13,5743,0
2003-06-29,14,5783,0
2003-06-29,15,5753,0
2003-06-29,16,5821,0
2003-06-29,17,5883,0
2003-06-29,18,5727,0
2003-06-29,19,5607,0
2003-06-29,20,5417,0
2003-06-29,21,5363,0
2003-06-29,22,5238,0
2003-06-29,23,4903,0
2003-06-29,24,4552,0
2003-06-30,1,4357,1
2003-06-30,2,4175,1
2003-06-30,3,4043,1
2003-06-30,4,3978,1
2003-06-30,5,4016,1
2003-06-30,6,4249,1
2003-06-30,7,4736,1
2003-06-30,8,5202,1
2003-06-30,9,5581,1
2003-06-30,10,5874,1
2003-06-30,11,6058,1
2003-06-30,12,6136,1
2003-06-30,13,6182,1
2003-06-30,14,6190,1
2003-06-30,15,6209,1
2003-06-30,16,6244,1
2003-06-30,17,6254,1
2003-06-30,18,6161,1
2003-06-30,19,5988,1
2003-06-30,20,5824,1
2003-06-30,21,5814,1
2003-06-30,22,5574,1
2003-06-30,23,5104,1
2003-06-30,24,4669,1
2003-07-01,1,4394,1
2003-07-01,2,4209,1
2003-07-01,3,4071,1
2003-07-01,4,4033,1
2003-07-01,5,4038,1
2003-07-01,6,4170,1
2003-07-01,7,4571,1
2003-07-01,8,5023,1
2003-07-01,9,5443,1
2003-07-01,10,5849,1
2003-07-01,11,6175,1
2003-07-01,12,6316,1
2003-07-01,13,6370,1
2003-07-01,14,6348,1
2003-07-01,15,6351,1
2003-07-01,16,6391,1
2003-07-01,17,6386,1
2003-07-01,18,6315,1
2003-07-01,19,6159,1
2003-07-01,20,6014,1
2003-07-01,21,6066,1
2003-07-01,22,5848,1
2003-07-01,23,5463,1
2003-07-01,24,5043,1
2003-07-02,1,4749,1
2003-07-02,2,4530,1
2003-07-02,3,4383,1
2003-07-02,4,4351,1
2003-07-02,5,4470,1
2003-07-02,6,4868,1
2003-07-02,7,5594,1
2003-07-02,8,6244,1
2003-07-02,9,6765,1
2003-07-02,10,7221,1
2003-07-02,11,7478,1
2003-07-02,12,7672,1
2003-07-02,13,7817,1
2003-07-02,14,7888,1
2003-07-02,15,7945,1
2003-07-02,16,7997,1
2003-07-02,17,7905,1
2003-07-02,18,7653,1
2003-07-02,19,7365,1
2003-07-02,20,7136,1
2003-07-02,21,7077,1
2003-07-02,22,6718,1
2003-07-02,23,6068,1
2003-07-02,24,5515,1
2003-07-03,1,5152,1
2003-07-03,2,4907,1
2003-07-03,3,4731,1
2003-07-03,4,4659,1
2003-07-03,5,4733,1
2003-07-03,6,5090,1
2003-07-03,7,5862,1
2003-07-03,8,6553,1
2003-07-03,9,7064,1
2003-07-03,10,7536,1
2003-07-03,11,8044,1
2003-07-03,12,7925,1
2003-07-03,13,7887,1
2003-07-03,14,7890,1
2003-07-03,15,8146,1
2003-07-03,16,8433,1
2003-07-03,17,8389,1
2003-07-03,18,8237,1
2003-07-03,19,7992,1
2003-07-03,20,7791,1
2003-07-03,21,7764,1
2003-07-03,22,7411,1
2003-07-03,23,6928,1
2003-07-03,24,6433,1
2003-07-04,1,6106,1
2003-07-04,2,5665,1
2003-07-04,3,5228,1
2003-07-04,4,5139,1
2003-07-04,5,5203,1
2003-07-04,6,5485,1
2003-07-04,7,6259,1
2003-07-04,8,6971,1
2003-07-04,9,7515,1
2003-07-04,10,7985,1
2003-07-04,11,8257,1
2003-07-04,12,8396,1
2003-07-04,13,8524,1
2003-07-04,14,8582,1
2003-07-04,15,8575,1
2003-07-04,16,8557,1
2003-07-04,17,8480,1
2003-07-04,18,8227,1
2003-07-04,19,7948,1
2003-07-04,20,7773,1
2003-07-04,21,7609,1
2003-07-04,22,7262,1
2003-07-04,23,6585,1
2003-07-04,24,6053,1
2003-07-05,1,5708,0
2003-07-05,2,5454,0
2003-07-05,3,5213,0
2003-07-05,4,5091,0
2003-07-05,5,5018,0
2003-07-05,6,5094,0
2003-07-05,7,5459,0
2003-07-05,8,6132,0
2003-07-05,9,6666,0
2003-07-05,10,7077,0
2003-07-05,11,7406,0
2003-07-05,12,7603,0
2003-07-05,13,7652,0
2003-07-05,14,7655,0
2003-07-05,15,7635,0
2003-07-05,16,7539,0
2003-07-05,17,7352,0
2003-07-05,18,7012,0
2003-07-05,19,6775,0
2003-07-05,20,6524,0
2003-07-05,21,6452,0
2003-07-05,22,6249,0
2003-07-05,23,5894,0
2003-07-05,24,5461,0
2003-07-06,1,5181,0
2003-07-06,2,4937,0
2003-07-06,3,4741,0
2003-07-06,4,4612,0
2003-07-06,5,4484,0
2003-07-06,6,4443,0
2003-07-06,7,4706,0
2003-07-06,8,5126,0
2003-07-06,9,5632,0
2003-07-06,10,6135,0
2003-07-06,11,6493,0
2003-07-06,12,6688,0
2003-07-06,13,6785,0
2003-07-06,14,6898,0
2003-07-06,15,6969,0
2003-07-06,16,7069,0
2003-07-06,17,7112,0
2003-07-06,18,7040,0
2003-07-06,19,6863,0
2003-07-06,20,6712,0
2003-07-06,21,6711,0
2003-07-06,22,6555,0
2003-07-06,23,6102,0
2003-07-06,24,5632,0
2003-07-07,1,5317,1
2003-07-07,2,5059,1
2003-07-07,3,4925,1
2003-07-07,4,4914,1
2003-07-07,5,5031,1
2003-07-07,6,5383,1
2003-07-07,7,6017,1
2003-07-07,8,6499,1
2003-07-07,9,6878,1
2003-07-07,10,7250,1
2003-07-07,11,7469,1
2003-07-07,12,7521,1
2003-07-07,13,7545,1
2003-07-07,14,7573,1
2003-07-07,15,7542,1
2003-07-07,16,7503,1
2003-07-07,17,7438,1
2003-07-07,18,7309,1
2003-07-07,19,7153,1
2003-07-07,20,7017,1
2003-07-07,21,6992,1
2003-07-07,22,6701,1
2003-07-07,23,6069,1
2003-07-07,24,5542,1
2003-07-08,1,5212,1
2003-07-08,2,4977,1
2003-07-08,3,4858,1
2003-07-08,4,4849,1
2003-07-08,5,4974,1
2003-07-08,6,5360,1
2003-07-08,7,6115,1
2003-07-08,8,6813,1
2003-07-08,9,7331,1
2003-07-08,10,7688,1
2003-07-08,11,7912,1
2003-07-08,12,8045,1
2003-07-08,13,8142,1
2003-07-08,14,8188,1
2003-07-08,15,8218,1
2003-07-08,16,8227,1
2003-07-08,17,8103,1
2003-07-08,18,7833,1
2003-07-08,19,7493,1
2003-07-08,20,7315,1
2003-07-08,21,7231,1
2003-07-08,22,6814,1
2003-07-08,23,6108,1
2003-07-08,24,5603,1
2003-07-09,1,5240,1
2003-07-09,2,4998,1
2003-07-09,3,4857,1
2003-07-09,4,4810,1
2003-07-09,5,4925,1
2003-07-09,6,5216,1
2003-07-09,7,5870,1
2003-07-09,8,6362,1
2003-07-09,9,6840,1
2003-07-09,10,7237,1
2003-07-09,11,7507,1
2003-07-09,12,7617,1
2003-07-09,13,7701,1
2003-07-09,14,7741,1
2003-07-09,15,7798,1
2003-07-09,16,7822,1
2003-07-09,17,7737,1
2003-07-09,18,7468,1
2003-07-09,19,7136,1
2003-07-09,20,6927,1
2003-07-09,21,6873,1
2003-07-09,22,6540,1
2003-07-09,23,5900,1
2003-07-09,24,5389,1
2003-07-10,1,5005,1
2003-07-10,2,4759,1
2003-07-10,3,4657,1
2003-07-10,4,4616,1
2003-07-10,5,4723,1
2003-07-10,6,5035,1
2003-07-10,7,5623,1
2003-07-10,8,6078,1
2003-07-10,9,6379,1
2003-07-10,10,6649,1
2003-07-10,11,6818,1
2003-07-10,12,6803,1
2003-07-10,13,6774,1
2003-07-10,14,6718,1
2003-07-10,15,6637,1
2003-07-10,16,6599,1
2003-07-10,17,6540,1
2003-07-10,18,6432,1
2003-07-10,19,6333,1
2003-07-10,20,6249,1
2003-07-10,21,6245,1
2003-07-10,22,5923,1
2003-07-10,23,5410,1
2003-07-10,24,4988,1
2003-07-11,1,4701,1
2003-07-11,2,4534,1
2003-07-11,3,4432,1
2003-07-11,4,4435,1
2003-07-11,5,4605,1
2003-07-11,6,5000,1
2003-07-11,7,5639,1
2003-07-11,8,6158,1
2003-07-11,9,6533,1
2003-07-11,10,6818,1
2003-07-11,11,6947,1
2003-07-11,12,6974,1
2003-07-11,13,6940,1
2003-07-11,14,6824,1
2003-07-11,15,6697,1
2003-07-11,16,6526,1
2003-07-11,17,6372,1
2003-07-11,18,6214,1
2003-07-11,19,6034,1
2003-07-11,20,5875,1
2003-07-11,21,5850,1
2003-07-11,22,5551,1
2003-07-11,23,5103,1
2003-07-11,24,4679,1
2003-07-12,1,4386,0
2003-07-12,2,4219,0
2003-07-12,3,4117,0
2003-07-12,4,4075,0
2003-07-12,5,4093,0
2003-07-12,6,4172,0
2003-07-12,7,4373,0
2003-07-12,8,4765,0
2003-07-12,9,5104,0
2003-07-12,10,5342,0
2003-07-12,11,5468,0
2003-07-12,12,5481,0
2003-07-12,13,5437,0
2003-07-12,14,5379,0
2003-07-12,15,5306,0
2003-07-12,16,5259,0
2003-07-12,17,5255,0
2003-07-12,18,5130,0
2003-07-12,19,4989,0
2003-07-12,20,4988,0
2003-07-12,21,5094,0
2003-07-12,22,4977,0
2003-07-12,23,4691,0
2003-07-12,24,4413,0
2003-07-13,1,4201,0
2003-07-13,2,4010,0
2003-07-13,3,3915,0
2003-07-13,4,3874,0
2003-07-13,5,3845,0
2003-07-13,6,3826,0
2003-07-13,7,4050,0
2003-07-13,8,4400,0
2003-07-13,9,4820,0
2003-07-13,10,5178,0
2003-07-13,11,5411,0
2003-07-13,12,5598,0
2003-07-13,13,5642,0
2003-07-13,14,5658,0
2003-07-13,15,5693,0
2003-07-13,16,5734,0
2003-07-13,17,5836,0
2003-07-13,18,5827,0
2003-07-13,19,5711,0
2003-07-13,20,5639,0
2003-07-13,21,5771,0
2003-07-13,22,5686,0
2003-07-13,23,5302,0
2003-07-13,24,4890,0
2003-07-14,1,4605,1
2003-07-14,2,4422,1
2003-07-14,3,4330,1
2003-07-14,4,4268,1
2003-07-14,5,4390,1
2003-07-14,6,4751,1
2003-07-14,7,5512,1
2003-07-14,8,6145,1
2003-07-14,9,6637,1
2003-07-14,10,7012,1
2003-07-14,11,7269,1
2003-07-14,12,7432,1
2003-07-14,13,7531,1
2003-07-14,14,7535,1
2003-07-14,15,7559,1
2003-07-14,16,7610,1
2003-07-14,17,7590,1
2003-07-14,18,7434,1
2003-07-14,19,7235,1
2003-07-14,20,7001,1
2003-07-14,21,6925,1
2003-07-14,22,6531,1
2003-07-14,23,5932,1
2003-07-14,24,5394,1
2003-07-15,1,5032,1
2003-07-15,2,4786,1
2003-07-15,3,4642,1
2003-07-15,4,4585,1
2003-07-15,5,4709,1
2003-07-15,6,5041,1
2003-07-15,7,5758,1
2003-07-15,8,6389,1
2003-07-15,9,6797,1
2003-07-15,10,7149,1
2003-07-15,11,7402,1
2003-07-15,12,7480,1
2003-07-15,13,7586,1
2003-07-15,14,7582,1
2003-07-15,15,7467,1
2003-07-15,16,7418,1
2003-07-15,17,7365,1
2003-07-15,18,7243,1
2003-07-15,19,7005,1
2003-07-15,20,6878,1
2003-07-15,21,6815,1
2003-07-15,22,6442,1
2003-07-15,23,5868,1
2003-07-15,24,5368,1
2003-07-16,1,5040,1
2003-07-16,2,4819,1
2003-07-16,3,4717,1
2003-07-16,4,4677,1
2003-07-16,5,4773,1
2003-07-16,6,5111,1
2003-07-16,7,5707,1
2003-07-16,8,6140,1
2003-07-16,9,6356,1
2003-07-16,10,6509,1
2003-07-16,11,6682,1
2003-07-16,12,6757,1
2003-07-16,13,6871,1
2003-07-16,14,6908,1
2003-07-16,15,6915,1
2003-07-16,16,6878,1
2003-07-16,17,6776,1
2003-07-16,18,6558,1
2003-07-16,19,6322,1
2003-07-16,20,6182,1
2003-07-16,21,6185,1
2003-07-16,22,5858,1
2003-07-16,23,5350,1
2003-07-16,24,4907,1
2003-07-17,1,4617,1
2003-07-17,2,4454,1
2003-07-17,3,4328,1
2003-07-17,4,4319,1
2003-07-17,5,4455,1
2003-07-17,6,4818,1
2003-07-17,7,5496,1
2003-07-17,8,6046,1
2003-07-17,9,6438,1
2003-07-17,10,6741,1
2003-07-17,11,6954,1
2003-07-17,12,7093,1
2003-07-17,13,7295,1
2003-07-17,14,7401,1
2003-07-17,15,7521,1
2003-07-17,16,7623,1
2003-07-17,17,7506,1
2003-07-17,18,7254,1
2003-07-17,19,7053,1
2003-07-17,20,6899,1
2003-07-17,21,6917,1
2003-07-17,22,6535,1
2003-07-17,23,5902,1
2003-07-17,24,5368,1
2003-07-18,1,5048,1
2003-07-18,2,4818,1
2003-07-18,3,4644,1
2003-07-18,4,4596,1
2003-07-18,5,4671,1
2003-07-18,6,4979,1
2003-07-18,7,5682,1
2003-07-18,8,6281,1
2003-07-18,9,6706,1
2003-07-18,10,7007,1
2003-07-18,11,7182,1
2003-07-18,12,7212,1
2003-07-18,13,7222,1
2003-07-18,14,7181,1
2003-07-18,15,7154,1
2003-07-18,16,7096,1
2003-07-18,17,6979,1
2003-07-18,18,6796,1
2003-07-18,19,6581,1
2003-07-18,20,6307,1
2003-07-18,21,6215,1
2003-07-18,22,5870,1
2003-07-18,23,5310,1
2003-07-18,24,4817,1
2003-07-19,1,4524,0
2003-07-19,2,4296,0
2003-07-19,3,4171,0
2003-07-19,4,4127,0
2003-07-19,5,4086,0
2003-07-19,6,4141,0
2003-07-19,7,4460,0
2003-07-19,8,4922,0
2003-07-19,9,5322,0
2003-07-19,10,5638,0
2003-07-19,11,5838,0
2003-07-19,12,5901,0
2003-07-19,13,5916,0
2003-07-19,14,5849,0
2003-07-19,15,5885,0
2003-07-19,16,5957,0
2003-07-19,17,6014,0
2003-07-19,18,5976,0
2003-07-19,19,5813,0
2003-07-19,20,5633,0
2003-07-19,21,5654,0
2003-07-19,22,5476,0
2003-07-19,23,5130,0
2003-07-19,24,4754,0
2003-07-20,1,4461,0
2003-07-20,2,4269,0
2003-07-20,3,4138,0
2003-07-20,4,4013,0
2003-07-20,5,3978,0
2003-07-20,6,3944,0
2003-07-20,7,4134,0
2003-07-20,8,4503,0
2003-07-20,9,4881,0
2003-07-20,10,5123,0
2003-07-20,11,5345,0
2003-07-20,12,5438,0
2003-07-20,13,5454,0
2003-07-20,14,5423,0
2003-07-20,15,5417,0
2003-07-20,16,5444,0
2003-07-20,17,5473,0
2003-07-20,18,5431,0
2003-07-20,19,5364,0
2003-07-20,20,5376,0
2003-07-20,21,5511,0
2003-07-20,22,5346,0
2003-07-20,23,4961,0
2003-07-20,24,4597,0
2003-07-21,1,4392,1
2003-07-21,2,4260,1
2003-07-21,3,4192,1
2003-07-21,4,4208,1
2003-07-21,5,4382,1
2003-07-21,6,4771,1
2003-07-21,7,5481,1
2003-07-21,8,6041,1
2003-07-21,9,6390,1
2003-07-21,10,6638,1
2003-07-21,11,6768,1
2003-07-21,12,6804,1
2003-07-21,13,6839,1
2003-07-21,14,6822,1
2003-07-21,15,6810,1
2003-07-21,16,6884,1
2003-07-21,17,6909,1
2003-07-21,18,6738,1
2003-07-21,19,6542,1
2003-07-21,20,6457,1
2003-07-21,21,6430,1
2003-07-21,22,6035,1
2003-07-21,23,5465,1
2003-07-21,24,5051,1
2003-07-22,1,4770,1
2003-07-22,2,4587,1
2003-07-22,3,4479,1
2003-07-22,4,4474,1
2003-07-22,5,4604,1
2003-07-22,6,4973,1
2003-07-22,7,5674,1
2003-07-22,8,6218,1
2003-07-22,9,6602,1
2003-07-22,10,6883,1
2003-07-22,11,7035,1
2003-07-22,12,7113,1
2003-07-22,13,7219,1
2003-07-22,14,7251,1
2003-07-22,15,7259,1
2003-07-22,16,7192,1
2003-07-22,17,7041,1
2003-07-22,18,6787,1
2003-07-22,19,6606,1
2003-07-22,20,6444,1
2003-07-22,21,6469,1
2003-07-22,22,6088,1
2003-07-22,23,5537,1
2003-07-22,24,5073,1
