Date,Hour,Toronto,weekday,Toronto_Previous_Day
2003-06-04,7,5331,1,5324
2003-06-04,8,5753,1,5717
2003-06-04,9,5953,1,5917
2003-06-04,10,6122,1,6083
2003-06-04,11,6214,1,6151
2003-06-04,12,6213,1,6155
2003-06-04,13,6264,1,6179
2003-06-04,14,6304,1,6171
2003-06-04,15,6343,1,6150
2003-06-04,16,6430,1,6157
2003-06-04,17,6463,1,6083
2003-06-04,18,6407,1,5969
2003-06-04,19,6259,1,5790
2003-06-04,20,6207,1,5815
2003-06-04,21,6043,1,5823
2003-06-04,22,5618,1,5456
2003-06-04,23,5071,1,4925
2003-06-04,24,4677,1,4536
2003-06-05,1,4445,1,4306
2003-06-05,2,4305,1,4167
2003-06-05,3,4189,1,4105
2003-06-05,4,4194,1,4118
2003-06-05,5,4350,1,4244
2003-06-05,6,4770,1,4616
2003-06-05,7,5520,1,5331
2003-06-05,8,5953,1,5753
2003-06-05,9,6146,1,5953
2003-06-05,10,6282,1,6122
2003-06-05,11,6410,1,6214
2003-06-05,12,6408,1,6213
2003-06-05,13,6408,1,6264
2003-06-05,14,6364,1,6304
2003-06-05,15,6363,1,6343
2003-06-05,16,6418,1,6430
2003-06-05,17,6376,1,6463
2003-06-05,18,6236,1,6407
2003-06-05,19,6144,1,6259
2003-06-05,20,6093,1,6207
2003-06-05,21,6056,1,6043
2003-06-05,22,5678,1,5618
2003-06-05,23,5127,1,5071
2003-06-05,24,4712,1,4677
2003-06-06,1,4487,1,4445
2003-06-06,2,4330,1,4305
2003-06-06,3,4264,1,4189
2003-06-06,4,4283,1,4194
2003-06-06,5,4413,1,4350
2003-06-06,6,4814,1,4770
2003-06-06,7,5484,1,5520
2003-06-06,8,5932,1,5953
2003-06-06,9,6219,1,6146
2003-06-06,10,6420,1,6282
2003-06-06,11,6507,1,6410
2003-06-06,12,6504,1,6408
2003-06-06,13,6516,1,6408
2003-06-06,14,6473,1,6364
2003-06-06,15,6436,1,6363
2003-06-06,16,6392,1,6418
2003-06-06,17,6282,1,6376
2003-06-06,18,6084,1,6236
2003-06-06,19,5919,1,6144
2003-06-06,20,5955,1,6093
2003-06-06,21,5978,1,6056
2003-06-06,22,5625,1,5678
2003-06-06,23,5115,1,5127
2003-06-06,24,4695,1,4712
2003-06-07,1,4430,0,4487
2003-06-07,2,4256,0,4330
2003-06-07,3,4139,0,4264
2003-06-07,4,4091,0,4283
2003-06-07,5,4111,0,4413
2003-06-07,6,4189,0,4814
2003-06-07,7,4447,0,5484
2003-06-07,8,4786,0,5932
2003-06-07,9,5140,0,6219
2003-06-07,10,5347,0,6420
2003-06-07,11,5449,0,6507
2003-06-07,12,5453,0,6504
2003-06-07,13,5423,0,6516
2003-06-07,14,5346,0,6473
2003-06-07,15,5301,0,6436
2003-06-07,16,5343,0,6392
2003-06-07,17,5324,0,6282
2003-06-07,18,5196,0,6084
2003-06-07,19,5092,0,5919
2003-06-07,20,5081,0,5955
2003-06-07,21,5184,0,5978
2003-06-07,22,5037,0,5625
2003-06-07,23,4704,0,5115
2003-06-07,24,4391,0,4695
2003-06-08,1,4167,0,4430
2003-06-08,2,3985,0,4256
2003-06-08,3,3886,0,4139
2003-06-08,4,3832,0,4091
2003-06-08,5,3814,0,4111
2003-06-08,6,3799,0,4189
2003-06-08,7,3956,0,4447
2003-06-08,8,4227,0,4786
2003-06-08,9,4538,0,5140
2003-06-08,10,4828,0,5347
2003-06-08,11,5018,0,5449
2003-06-08,12,5119,0,5453
2003-06-08,13,5163,0,5423
2003-06-08,14,5149,0,5346
2003-06-08,15,5157,0,5301
2003-06-08,16,5240,0,5343
2003-06-08,17,5298,0,5324
2003-06-08,18,5273,0,5196
2003-06-08,19,5405,0,5092
2003-06-08,20,5408,0,5081
2003-06-08,21,5359,0,5184
2003-06-08,22,5086,0,5037
2003-06-08,23,4685,0,4704
2003-06-08,24,4358,0,4391
2003-06-09,1,4148,1,4167
2003-06-09,2,4044,1,3985
2003-06-09,3,4001,1,3886
2003-06-09,4,4018,1,3832
2003-06-09,5,4183,1,3814
2003-06-09,6,4622,1,3799
2003-06-09,7,5362,1,3956
2003-06-09,8,5814,1,4227
2003-06-09,9,6084,1,4538
2003-06-09,10,6272,1,4828
2003-06-09,11,6392,1,5018
2003-06-09,12,6405,1,5119
2003-06-09,13,6448,1,5163
2003-06-09,14,6432,1,5149
2003-06-09,15,6417,1,5157
2003-06-09,16,6426,1,5240
2003-06-09,17,6386,1,5298
2003-06-09,18,6218,1,5273
2003-06-09,19,5950,1,5405
2003-06-09,20,5882,1,5408
2003-06-09,21,5921,1,5359
2003-06-09,22,5578,1,5086
2003-06-09,23,5020,1,4685
2003-06-09,24,4578,1,4358
2003-06-10,1,4326,1,4148
2003-06-10,2,4179,1,4044
2003-06-10,3,4104,1,4001
2003-06-10,4,4119,1,4018
2003-06-10,5,4228,1,4183
2003-06-10,6,4671,1,4622
2003-06-10,7,5387,1,5362
2003-06-10,8,5846,1,5814
2003-06-10,9,6027,1,6084
2003-06-10,10,6216,1,6272
2003-06-10,11,6361,1,6392
2003-06-10,12,6368,1,6405
2003-06-10,13,6405,1,6448
2003-06-10,14,6374,1,6432
2003-06-10,15,6319,1,6417
2003-06-10,16,6337,1,6426
2003-06-10,17,6237,1,6386
2003-06-10,18,6053,1,6218
2003-06-10,19,5957,1,5950
2003-06-10,20,5993,1,5882
2003-06-10,21,5914,1,5921
2003-06-10,22,5480,1,5578
2003-06-10,23,4925,1,5020
2003-06-10,24,4551,1,4578
2003-06-11,1,4325,1,4326
2003-06-11,2,4165,1,4179
2003-06-11,3,4092,1,4104
2003-06-11,4,4096,1,4119
2003-06-11,5,4258,1,4228
2003-06-11,6,4710,1,4671
2003-06-11,7,5462,1,5387
2003-06-11,8,5965,1,5846
2003-06-11,9,6261,1,6027
2003-06-11,10,6517,1,6216
2003-06-11,11,6639,1,6361
2003-06-11,12,6665,1,6368
2003-06-11,13,6755,1,6405
2003-06-11,14,6744,1,6374
2003-06-11,15,6720,1,6319
2003-06-11,16,6723,1,6337
2003-06-11,17,6594,1,6237
2003-06-11,18,6331,1,6053
2003-06-11,19,6073,1,5957
2003-06-11,20,5989,1,5993
2003-06-11,21,6045,1,5914
2003-06-11,22,5707,1,5480
2003-06-11,23,5137,1,4925
2003-06-11,24,4705,1,4551
2003-06-12,1,4418,1,4325
2003-06-12,2,4264,1,4165
2003-06-12,3,4159,1,4092
2003-06-12,4,4158,1,4096
2003-06-12,5,4290,1,4258
2003-06-12,6,4717,1,4710
2003-06-12,7,5457,1,5462
2003-06-12,8,5936,1,5965
2003-06-12,9,6205,1,6261
2003-06-12,10,6366,1,6517
2003-06-12,11,6460,1,6639
2003-06-12,12,6433,1,6665
2003-06-12,13,6414,1,6755
2003-06-12,14,6355,1,6744
2003-06-12,15,6297,1,6720
2003-06-12,16,6294,1,6723
2003-06-12,17,6232,1,6594
2003-06-12,18,6194,1,6331
2003-06-12,19,6087,1,6073
2003-06-12,20,6046,1,5989
2003-06-12,21,5968,1,6045
2003-06-12,22,5570,1,5707
2003-06-12,23,5068,1,5137
2003-06-12,24,4618,1,4705
2003-06-13,1,4392,1,4418
2003-06-13,2,4252,1,4264
2003-06-13,3,4198,1,4159
2003-06-13,4,4195,1,4158
2003-06-13,5,4379,1,4290
2003-06-13,6,4854,1,4717
2003-06-13,7,5563,1,5457
2003-06-13,8,6006,1,5936
2003-06-13,9,6212,1,6205
2003-06-13,10,6351,1,6366
2003-06-13,11,6431,1,6460
2003-06-13,12,6391,1,6433
2003-06-13,13,6375,1,6414
2003-06-13,14,6305,1,6355
2003-06-13,15,6256,1,6297
2003-06-13,16,6244,1,6294
2003-06-13,17,6223,1,6232
2003-06-13,18,6080,1,6194
2003-06-13,19,5953,1,6087
2003-06-13,20,5897,1,6046
2003-06-13,21,5827,1,5968
2003-06-13,22,5482,1,5570
2003-06-13,23,4983,1,5068
2003-06-13,24,4586,1,4618
2003-06-14,1,4315,0,4392
2003-06-14,2,4146,0,4252
2003-06-14,3,4050,0,4198
2003-06-14,4,4005,0,4195
2003-06-14,5,4029,0,4379
2003-06-14,6,4110,0,4854
2003-06-14,7,4349,0,5563
2003-06-14,8,4690,0,6006
2003-06-14,9,5026,0,6212
2003-06-14,10,5263,0,6351
2003-06-14,11,5429,0,6431
2003-06-14,12,5459,0,6391
2003-06-14,13,5441,0,6375
2003-06-14,14,5401,0,6305
2003-06-14,15,5377,0,6256
2003-06-14,16,5395,0,6244
2003-06-14,17,5432,0,6223
2003-06-14,18,5334,0,6080
2003-06-14,19,5242,0,5953
2003-06-14,20,5180,0,5897
2003-06-14,21,5290,0,5827
2003-06-14,22,5162,0,5482
2003-06-14,23,4800,0,4983
2003-06-14,24,4467,0,4586
2003-06-15,1,4194,0,4315
2003-06-15,2,4027,0,4146
2003-06-15,3,3900,0,4050
2003-06-15,4,3844,0,4005
2003-06-15,5,3792,0,4029
2003-06-15,6,3810,0,4110
2003-06-15,7,4017,0,4349
2003-06-15,8,4374,0,4690
2003-06-15,9,4760,0,5026
2003-06-15,10,5079,0,5263
2003-06-15,11,5266,0,5429
2003-06-15,12,5357,0,5459
2003-06-15,13,5343,0,5441
2003-06-15,14,5279,0,5401
2003-06-15,15,5251,0,5377
2003-06-15,16,5279,0,5395
2003-06-15,17,5300,0,5432
2003-06-15,18,5256,0,5334
2003-06-15,19,5164,0,5242
2003-06-15,20,5167,0,5180
2003-06-15,21,5321,0,5290
2003-06-15,22,5212,0,5162
2003-06-15,23,4822,0,4800
2003-06-15,24,4453,0,4467
2003-06-16,1,4191,1,4194
2003-06-16,2,4055,1,4027
2003-06-16,3,4030,1,3900
2003-06-16,4,4004,1,3844
2003-06-16,5,4146,1,3792
2003-06-16,6,4600,1,3810
2003-06-16,7,5368,1,4017
2003-06-16,8,5919,1,4374
2003-06-16,9,6231,1,4760
2003-06-16,10,6447,1,5079
2003-06-16,11,6574,1,5266
2003-06-16,12,6614,1,5357
2003-06-16,13,6642,1,5343
2003-06-16,14,6643,1,5279
2003-06-16,15,6653,1,5251
2003-06-16,16,6780,1,5279
2003-06-16,17,6736,1,5300
2003-06-16,18,6546,1,5256
2003-06-16,19,6242,1,5164
2003-06-16,20,6114,1,5167
2003-06-16,21,6085,1,5321
2003-06-16,22,5751,1,5212
2003-06-16,23,5127,1,4822
2003-06-16,24,4687,1,4453
2003-06-17,1,4439,1,4191
2003-06-17,2,4262,1,4055
2003-06-17,3,4182,1,4030
2003-06-17,4,4175,1,4004
2003-06-17,5,4301,1,4146
2003-06-17,6,4702,1,4600
2003-06-17,7,5450,1,5368
2003-06-17,8,5957,1,5919
2003-06-17,9,5651,1,6231
2003-06-17,10,6543,1,6447
2003-06-17,11,6701,1,6574
2003-06-17,12,6778,1,6614
2003-06-17,13,6844,1,6642
2003-06-17,14,6885,1,6643
2003-06-17,15,6922,1,6653
2003-06-17,16,6969,1,6780
2003-06-17,17,6905,1,6736
2003-06-17,18,6664,1,6546
2003-06-17,19,6398,1,6242
2003-06-17,20,6248,1,6114
2003-06-17,21,6260,1,6085
2003-06-17,22,5916,1,5751
2003-06-17,23,5322,1,5127
2003-06-17,24,4857,1,4687
2003-06-18,1,4579,1,4439
2003-06-18,2,4409,1,4262
2003-06-18,3,4315,1,4182
2003-06-18,4,4300,1,4175
2003-06-18,5,4422,1,4301
2003-06-18,6,4850,1,4702
2003-06-18,7,5611,1,5450
2003-06-18,8,6101,1,5957
2003-06-18,9,6380,1,5651
2003-06-18,10,6646,1,6543
2003-06-18,11,6817,1,6701
2003-06-18,12,6893,1,6778
2003-06-18,13,6963,1,6844
2003-06-18,14,6979,1,6885
2003-06-18,15,7014,1,6922
2003-06-18,16,7056,1,6969
2003-06-18,17,7014,1,6905
2003-06-18,18,6807,1,6664
2003-06-18,19,6555,1,6398
2003-06-18,20,6428,1,6248
2003-06-18,21,6451,1,6260
2003-06-18,22,6055,1,5916
2003-06-18,23,5477,1,5322
2003-06-18,24,4978,1,4857
2003-06-19,1,4729,1,4579
2003-06-19,2,4555,1,4409
2003-06-19,3,4460,1,4315
2003-06-19,4,4448,1,4300
2003-06-19,5,4589,1,4422
2003-06-19,6,4943,1,4850
2003-06-19,7,5627,1,5611
2003-06-19,8,6069,1,6101
2003-06-19,9,6291,1,6380
2003-06-19,10,6481,1,6646
2003-06-19,11,6592,1,6817
2003-06-19,12,6615,1,6893
2003-06-19,13,6651,1,6963
2003-06-19,14,6636,1,6979
2003-06-19,15,6628,1,7014
2003-06-19,16,6653,1,7056
2003-06-19,17,6614,1,7014
2003-06-19,18,6403,1,6807
2003-06-19,19,6192,1,6555
2003-06-19,20,6028,1,6428
2003-06-19,21,6012,1,6451
2003-06-19,22,5714,1,6055
2003-06-19,23,5156,1,5477
2003-06-19,24,4706,1,4978
2003-06-20,1,4376,1,4729
2003-06-20,2,4214,1,4555
2003-06-20,3,4126,1,4460
2003-06-20,4,4127,1,4448
2003-06-20,5,4239,1,4589
2003-06-20,6,4653,1,4943
2003-06-20,7,5387,1,5627
2003-06-20,8,5878,1,6069
2003-06-20,9,6173,1,6291
2003-06-20,10,6421,1,6481
2003-06-20,11,6547,1,6592
2003-06-20,12,6563,1,6615
2003-06-20,13,6557,1,6651
2003-06-20,14,6516,1,6636
2003-06-20,15,6492,1,6628
2003-06-20,16,6423,1,6653
2003-06-20,17,6379,1,6614
2003-06-20,18,6203,1,6403
2003-06-20,19,6021,1,6192
2003-06-20,20,5829,1,6028
2003-06-20,21,5836,1,6012
2003-06-20,22,5567,1,5714
2003-06-20,23,5038,1,5156
2003-06-20,24,4603,1,4706
2003-06-21,1,4311,0,4376
2003-06-21,2,4138,0,4214
2003-06-21,3,4010,0,4126
2003-06-21,4,3952,0,4127
2003-06-21,5,3968,0,4239
2003-06-21,6,4062,0,4653
2003-06-21,7,4351,0,5387
2003-06-21,8,4775,0,5878
2003-06-21,9,5143,0,6173
2003-06-21,10,5453,0,6421
2003-06-21,11,5615,0,6547
2003-06-21,12,5656,0,6563
2003-06-21,13,5617,0,6557
2003-06-21,14,5540,0,6516
2003-06-21,15,5497,0,6492
2003-06-21,16,5476,0,6423
2003-06-21,17,5454,0,6379
2003-06-21,18,5384,0,6203
2003-06-21,19,5258,0,6021
2003-06-21,20,5171,0,5829
2003-06-21,21,5250,0,5836
2003-06-21,22,5107,0,5567
2003-06-21,23,4770,0,5038
2003-06-21,24,4411,0,4603
2003-06-22,1,4178,0,4311
2003-06-22,2,4025,0,4138
2003-06-22,3,3930,0,4010
2003-06-22,4,3890,0,3952
2003-06-22,5,3842,0,3968
2003-06-22,6,3843,0,4062
2003-06-22,7,4067,0,4351
2003-06-22,8,4463,0,4775
2003-06-22,9,4884,0,5143
2003-06-22,10,5200,0,5453
2003-06-22,11,5462,0,5615
2003-06-22,12,5631,0,5656
2003-06-22,13,5690,0,5617
2003-06-22,14,5747,0,5540
2003-06-22,15,5775,0,5497
2003-06-22,16,5880,0,5476
2003-06-22,17,5995,0,5454
2003-06-22,18,5920,0,5384
2003-06-22,19,5878,0,5258
2003-06-22,20,5780,0,5171
2003-06-22,21,5952,0,5250
2003-06-22,22,5822,0,5107
2003-06-22,23,5356,0,4770
2003-06-22,24,4944,0,4411
2003-06-23,1,4665,1,4178
2003-06-23,2,4494,1,4025
2003-06-23,3,4389,1,3930
2003-06-23,4,4359,1,3890
2003-06-23,5,4484,1,3842
2003-06-23,6,4929,1,3843
2003-06-23,7,5731,1,4067
2003-06-23,8,6368,1,4463
2003-06-23,9,6773,1,4884
2003-06-23,10,7131,1,5200
2003-06-23,11,7472,1,5462
2003-06-23,12,7608,1,5631
2003-06-23,13,7722,1,5690
2003-06-23,14,7783,1,5747
2003-06-23,15,7902,1,5775
2003-06-23,16,7961,1,5880
2003-06-23,17,7954,1,5995
2003-06-23,18,7842,1,5920
2003-06-23,19,7630,1,5878
2003-06-23,20,7432,1,5780
2003-06-23,21,7400,1,5952
2003-06-23,22,6998,1,5822
2003-06-23,23,6307,1,5356
2003-06-23,24,5716,1,4944
2003-06-24,1,5318,1,4665
2003-06-24,2,5026,1,4494
2003-06-24,3,4827,1,4389
2003-06-24,4,4741,1,4359
2003-06-24,5,4776,1,4484
2003-06-24,6,5165,1,4929
2003-06-24,7,5976,1,5731
2003-06-24,8,6617,1,6368
2003-06-24,9,7118,1,6773
2003-06-24,10,7562,1,7131
2003-06-24,11,7827,1,7472
2003-06-24,12,8002,1,7608
2003-06-24,13,8141,1,7722
2003-06-24,14,8261,1,7783
2003-06-24,15,8208,1,7902
2003-06-24,16,8474,1,7961
2003-06-24,17,8427,1,7954
2003-06-24,18,8270,1,7842
2003-06-24,19,8042,1,7630
2003-06-24,20,7787,1,7432
2003-06-24,21,7732,1,7400
2003-06-24,22,7425,1,6998
2003-06-24,23,6732,1,6307
2003-06-24,24,6122,1,5716
2003-06-25,1,5738,1,5318
2003-06-25,2,5445,1,5026
2003-06-25,3,5245,1,4827
2003-06-25,4,5193,1,4741
2003-06-25,5,5271,1,4776
2003-06-25,6,5669,1,5165
2003-06-25,7,6518,1,5976
2003-06-25,8,7221,1,6617
2003-06-25,9,7751,1,7118
2003-06-25,10,8199,1,7562
2003-06-25,11,8508,1,7827
2003-06-25,12,8698,1,8002
2003-06-25,13,8872,1,8141
2003-06-25,14,8972,1,8261
2003-06-25,15,9031,1,8208
2003-06-25,16,9121,1,8474
2003-06-25,17,9082,1,8427
2003-06-25,18,8908,1,8270
2003-06-25,19,8695,1,8042
2003-06-25,20,8507,1,7787
2003-06-25,21,8439,1,7732
2003-06-25,22,8056,1,7425
2003-06-25,23,7326,1,6732
2003-06-25,24,6710,1,6122
2003-06-26,1,6306,1,5738
2003-06-26,2,5954,1,5445
2003-06-26,3,5745,1,5245
2003-06-26,4,5630,1,5193
2003-06-26,5,5660,1,5271
2003-06-26,6,5993,1,5669
2003-06-26,7,6775,1,6518
2003-06-26,8,7460,1,7221
2003-06-26,9,7964,1,7751
2003-06-26,10,8333,1,8199
2003-06-26,11,8602,1,8508
2003-06-26,12,8786,1,8698
2003-06-26,13,8907,1,8872
2003-06-26,14,8976,1,8972
2003-06-26,15,9039,1,9031
2003-06-26,16,9069,1,9121
2003-06-26,17,8962,1,9082
2003-06-26,18,8657,1,8908
2003-06-26,19,8358,1,8695
2003-06-26,20,8202,1,8507
2003-06-26,21,8075,1,8439
2003-06-26,22,7591,1,8056
2003-06-26,23,6881,1,7326
2003-06-26,24,6222,1,6710
2003-06-27,1,5761,1,6306
2003-06-27,2,5467,1,5954
2003-06-27,3,5250,1,5745
2003-06-27,4,5163,1,5630
2003-06-27,5,5215,1,5660
2003-06-27,6,5499,1,5993
2003-06-27,7,6053,1,6775
2003-06-27,8,6443,1,7460
2003-06-27,9,6703,1,7964
2003-06-27,10,6951,1,8333
2003-06-27,11,7154,1,8602
2003-06-27,12,7215,1,8786
2003-06-27,13,7255,1,8907
2003-06-27,14,7248,1,8976
2003-06-27,15,7243,1,9039
2003-06-27,16,7219,1,9069
2003-06-27,17,7174,1,8962
2003-06-27,18,7054,1,8657
2003-06-27,19,6783,1,8358
2003-06-27,20,6546,1,8202
2003-06-27,21,6446,1,8075
2003-06-27,22,6165,1,7591
2003-06-27,23,5626,1,6881
2003-06-27,24,5106,1,6222
2003-06-28,1,4732,0,5761
2003-06-28,2,4486,0,5467
2003-06-28,3,4343,0,5250
2003-06-28,4,4275,0,5163
2003-06-28,5,4266,0,5215
2003-06-28,6,4305,0,5499
2003-06-28,7,4571,0,6053
2003-06-28,8,5023,0,6443
2003-06-28,9,5385,0,6703
2003-06-28,10,5602,0,6951
2003-06-28,11,5731,0,7154
2003-06-28,12,5805,0,7215
2003-06-28,13,5878,0,7255
2003-06-28,14,5858,0,7248
2003-06-28,15,5803,0,7243
2003-06-28,16,5863,0,7219
2003-06-28,17,5960,0,7174
2003-06-28,18,5865,0,7054
2003-06-28,19,5653,0,6783
2003-06-28,20,5493,0,6546
2003-06-28,21,5535,0,6446
2003-06-28,22,5384,0,6165
2003-06-28,23,5049,0,5626
2003-06-28,24,4760,0,5106
2003-06-29,1,4522,0,4732
2003-06-29,2,4341,0,4486
2003-06-29,3,4191,0,4343
2003-06-29,4,4104,0,4275
2003-06-29,5,4097,0,4266
2003-06-29,6,4031,0,4305
2003-06-29,7,4260,0,4571
2003-06-29,8,4594,0,5023
2003-06-29,9,4944,0,5385
2003-06-29,10,5234,0,5602
2003-06-29,11,5544,0,5731
2003-06-29,12,5661,0,5805
2003-06-29,13,5743,0,5878
2003-06-29,14,5783,0,5858
2003-06-29,15,5753,0,5803
2003-06-29,16,5821,0,5863
2003-06-29,17,5883,0,5960
2003-06-29,18,5727,0,5865
2003-06-29,19,5607,0,5653
2003-06-29,20,5417,0,5493
2003-06-29,21,5363,0,5535
2003-06-29,22,5238,0,5384
2003-06-29,23,4903,0,5049
2003-06-29,24,4552,0,4760
2003-06-30,1,4357,1,4522
2003-06-30,2,4175,1,4341
2003-06-30,3,4043,1,4191
2003-06-30,4,3978,1,4104
2003-06-30,5,4016,1,4097
2003-06-30,6,4249,1,4031
2003-06-30,7,4736,1,4260
2003-06-30,8,5202,1,4594
2003-06-30,9,5581,1,4944
2003-06-30,10,5874,1,5234
2003-06-30,11,6058,1,5544
2003-06-30,12,6136,1,5661
2003-06-30,13,6182,1,5743
2003-06-30,14,6190,1,5783
2003-06-30,15,6209,1,5753
2003-06-30,16,6244,1,5821
2003-06-30,17,6254,1,5883
2003-06-30,18,6161,1,5727
2003-06-30,19,5988,1,5607
2003-06-30,20,5824,1,5417
2003-06-30,21,5814,1,5363
2003-06-30,22,5574,1,5238
2003-06-30,23,5104,1,4903
2003-06-30,24,4669,1,4552
2003-07-01,1,4394,1,4357
2003-07-01,2,4209,1,4175
2003-07-01,3,4071,1,4043
2003-07-01,4,4033,1,3978
2003-07-01,5,4038,1,4016
2003-07-01,6,4170,1,4249
2003-07-01,7,4571,1,4736
2003-07-01,8,5023,1,5202
2003-07-01,9,5443,1,5581
2003-07-01,10,5849,1,5874
2003-07-01,11,6175,1,6058
2003-07-01,12,6316,1,6136
2003-07-01,13,6370,1,6182
2003-07-01,14,6348,1,6190
2003-07-01,15,6351,1,6209
2003-07-01,16,6391,1,6244
2003-07-01,17,6386,1,6254
2003-07-01,18,6315,1,6161
2003-07-01,19,6159,1,5988
2003-07-01,20,6014,1,5824
2003-07-01,21,6066,1,5814
2003-07-01,22,5848,1,5574
2003-07-01,23,5463,1,5104
2003-07-01,24,5043,1,4669
2003-07-02,1,4749,1,4394
2003-07-02,2,4530,1,4209
2003-07-02,3,4383,1,4071
2003-07-02,4,4351,1,4033
2003-07-02,5,4470,1,4038
2003-07-02,6,4868,1,4170
2003-07-02,7,5594,1,4571
2003-07-02,8,6244,1,5023
2003-07-02,9,6765,1,5443
2003-07-02,10,7221,1,5849
2003-07-02,11,7478,1,6175
2003-07-02,12,7672,1,6316
2003-07-02,13,7817,1,6370
2003-07-02,14,7888,1,6348
2003-07-02,15,7945,1,6351
2003-07-02,16,7997,1,6391
2003-07-02,17,7905,1,6386
2003-07-02,18,7653,1,6315
2003-07-02,19,7365,1,6159
2003-07-02,20,7136,1,6014
2003-07-02,21,7077,1,6066
2003-07-02,22,6718,1,5848
2003-07-02,23,6068,1,5463
2003-07-02,24,5515,1,5043
2003-07-03,1,5152,1,4749
2003-07-03,2,4907,1,4530
2003-07-03,3,4731,1,4383
2003-07-03,4,4659,1,4351
2003-07-03,5,4733,1,4470
2003-07-03,6,5090,1,4868
2003-07-03,7,5862,1,5594
2003-07-03,8,6553,1,6244
2003-07-03,9,7064,1,6765
2003-07-03,10,7536,1,7221
2003-07-03,11,8044,1,7478
2003-07-03,12,7925,1,7672
2003-07-03,13,7887,1,7817
2003-07-03,14,7890,1,7888
2003-07-03,15,8146,1,7945
2003-07-03,16,8433,1,7997
2003-07-03,17,8389,1,7905
2003-07-03,18,8237,1,7653
2003-07-03,19,7992,1,7365
2003-07-03,20,7791,1,7136
2003-07-03,21,7764,1,7077
2003-07-03,22,7411,1,6718
2003-07-03,23,6928,1,6068
2003-07-03,24,6433,1,5515
2003-07-04,1,6106,1,5152
2003-07-04,2,5665,1,4907
2003-07-04,3,5228,1,4731
2003-07-04,4,5139,1,4659
2003-07-04,5,5203,1,4733
2003-07-04,6,5485,1,5090
2003-07-04,7,6259,1,5862
2003-07-04,8,6971,1,6553
2003-07-04,9,7515,1,7064
2003-07-04,10,7985,1,7536
2003-07-04,11,8257,1,8044
2003-07-04,12,8396,1,7925
2003-07-04,13,8524,1,7887
2003-07-04,14,8582,1,7890
2003-07-04,15,8575,1,8146
2003-07-04,16,8557,1,8433
2003-07-04,17,8480,1,8389
2003-07-04,18,8227,1,8237
2003-07-04,19,7948,1,7992
2003-07-04,20,7773,1,7791
2003-07-04,21,7609,1,7764
2003-07-04,22,7262,1,7411
2003-07-04,23,6585,1,6928
2003-07-04,24,6053,1,6433
2003-07-05,1,5708,0,6106
2003-07-05,2,5454,0,5665
2003-07-05,3,5213,0,5228
2003-07-05,4,5091,0,5139
2003-07-05,5,5018,0,5203
2003-07-05,6,5094,0,5485
2003-07-05,7,5459,0,6259
2003-07-05,8,6132,0,6971
2003-07-05,9,6666,0,7515
2003-07-05,10,7077,0,7985
2003-07-05,11,7406,0,8257
2003-07-05,12,7603,0,8396
2003-07-05,13,7652,0,8524
2003-07-05,14,7655,0,8582
2003-07-05,15,7635,0,8575
2003-07-05,16,7539,0,8557
2003-07-05,17,7352,0,8480
2003-07-05,18,7012,0,8227
2003-07-05,19,6775,0,7948
2003-07-05,20,6524,0,7773
2003-07-05,21,6452,0,7609
2003-07-05,22,6249,0,7262
2003-07-05,23,5894,0,6585
2003-07-05,24,5461,0,6053
2003-07-06,1,5181,0,5708
2003-07-06,2,4937,0,5454
2003-07-06,3,4741,0,5213
2003-07-06,4,4612,0,5091
2003-07-06,5,4484,0,5018
2003-07-06,6,4443,0,5094
2003-07-06,7,4706,0,5459
2003-07-06,8,5126,0,6132
2003-07-06,9,5632,0,6666
2003-07-06,10,6135,0,7077
2003-07-06,11,6493,0,7406
2003-07-06,12,6688,0,7603
2003-07-06,13,6785,0,7652
2003-07-06,14,6898,0,7655
2003-07-06,15,6969,0,7635
2003-07-06,16,7069,0,7539
2003-07-06,17,7112,0,7352
2003-07-06,18,7040,0,7012
2003-07-06,19,6863,0,6775
2003-07-06,20,6712,0,6524
2003-07-06,21,6711,0,6452
2003-07-06,22,6555,0,6249
2003-07-06,23,6102,0,5894
2003-07-06,24,5632,0,5461
2003-07-07,1,5317,1,5181
2003-07-07,2,5059,1,4937
2003-07-07,3,4925,1,4741
2003-07-07,4,4914,1,4612
2003-07-07,5,5031,1,4484
2003-07-07,6,5383,1,4443
2003-07-07,7,6017,1,4706
2003-07-07,8,6499,1,5126
2003-07-07,9,6878,1,5632
2003-07-07,10,7250,1,6135
2003-07-07,11,7469,1,6493
2003-07-07,12,7521,1,6688
2003-07-07,13,7545,1,6785
2003-07-07,14,7573,1,6898
2003-07-07,15,7542,1,6969
2003-07-07,16,7503,1,7069
2003-07-07,17,7438,1,7112
2003-07-07,18,7309,1,7040
2003-07-07,19,7153,1,6863
2003-07-07,20,7017,1,6712
2003-07-07,21,6992,1,6711
2003-07-07,22,6701,1,6555
2003-07-07,23,6069,1,6102
2003-07-07,24,5542,1,5632
2003-07-08,1,5212,1,5317
2003-07-08,2,4977,1,5059
2003-07-08,3,4858,1,4925
2003-07-08,4,4849,1,4914
2003-07-08,5,4974,1,5031
2003-07-08,6,5360,1,5383
2003-07-08,7,6115,1,6017
2003-07-08,8,6813,1,6499
2003-07-08,9,7331,1,6878
2003-07-08,10,7688,1,7250
2003-07-08,11,7912,1,7469
